iter	Logloss
2928	0.2637190581
2929	0.263717074
2930	0.2637149484
2931	0.263712257
2932	0.2637109336
2933	0.2637098602
2934	0.263708374
2935	0.2637059191
2936	0.2637038884
2937	0.2637018694
2938	0.2637003387
2939	0.263698527
2940	0.2636972094
2941	0.2636955411
2942	0.2636933439
2943	0.2636908443
2944	0.2636888854
2945	0.2636873082
2946	0.2636860584
2947	0.2636843417
2948	0.263682561
2949	0.2636806796
2950	0.2636789919
2951	0.2636772752
2952	0.2636755836
2953	0.2636739463
2954	0.263671191
2955	0.2636702513
2956	0.2636686721
2957	0.2636672111
2958	0.2636663876
2959	0.2636648182
2960	0.2636626306
2961	0.2636607937
2962	0.2636589685
2963	0.2636566569
2964	0.2636556881
2965	0.2636537408
2966	0.2636525433
2967	0.2636502763
2968	0.2636477651
2969	0.2636467711
2970	0.2636444053
2971	0.2636425297
2972	0.2636406502
2973	0.2636395942
2974	0.2636366839
2975	0.263635655
2976	0.2636337871
2977	0.2636316499
2978	0.2636295864
2979	0.2636288229
2980	0.2636273232
2981	0.2636258545
2982	0.2636242405
2983	0.2636234828
2984	0.263622452
2985	0.2636208399
2986	0.2636193053
2987	0.2636180962
2988	0.2636163698
2989	0.2636142598
2990	0.263612762
2991	0.2636107371
2992	0.2636095223
2993	0.2636081117
2994	0.2636062147
2995	0.2636028995
2996	0.2636014811
2997	0.2635986037
2998	0.2635969064
2999	0.263595426
3000	0.2635953582
3001	0.2635939767
3002	0.2635926107
3003	0.26359139
3004	0.2635897236
3005	0.2635873268
3006	0.2635856759
3007	0.2635828606
3008	0.2635818627
3009	0.2635787024
3010	0.2635766388
3011	0.263574676
3012	0.2635727772
3013	0.2635706768
3014	0.2635693049
3015	0.2635672375
3016	0.2635651274
3017	0.2635623547
3018	0.2635607968
3019	0.2635584058
3020	0.2635570126
3021	0.2635540926
3022	0.2635512734
3023	0.2635492622
3024	0.2635474737
3025	0.2635450614
3026	0.2635431761
3027	0.26354237
3028	0.2635404053
3029	0.2635379426
3030	0.263536532
3031	0.2635339937
3032	0.2635322285
3033	0.2635300332
3034	0.2635275685
3035	0.2635257026
3036	0.2635241932
3037	0.2635227303
3038	0.2635204652
3039	0.2635182776
3040	0.2635163652
3041	0.2635141137
3042	0.2635123252
3043	0.2635108662
3044	0.2635093374
3045	0.263507921
3046	0.2635063167
3047	0.2635039838
3048	0.263503044
3049	0.2635020752
3050	0.2634995001
3051	0.2634980275
3052	0.2634969889
3053	0.263495528
3054	0.2634937279
3055	0.2634925886
3056	0.2634910366
3057	0.263489438
3058	0.2634878685
3059	0.2634862971
3060	0.2634845668
3061	0.2634823386
3062	0.2634806199
3063	0.2634796976
3064	0.2634782056
3065	0.2634764559
3066	0.2634747683
3067	0.263473317
3068	0.2634726407
3069	0.2634725613
3070	0.26347142
3071	0.263468502
3072	0.2634669383
3073	0.2634651441
3074	0.2634637548
3075	0.2634634099
3076	0.2634610266
3077	0.2634583701
3078	0.2634567135
3079	0.2634542023
3080	0.263452193
3081	0.263450579
3082	0.2634474691
3083	0.2634458473
3084	0.2634443011
3085	0.2634428808
3086	0.2634405285
3087	0.2634383216
3088	0.2634368141
3089	0.2634354074
3090	0.2634349559
3091	0.2634335841
3092	0.263431879
3093	0.2634302688
3094	0.263427248
3095	0.2634257871
3096	0.2634246264
3097	0.2634233185
3098	0.2634206872
3099	0.2634197707
3100	0.263418676
3101	0.2634169089
3102	0.263414419
3103	0.2634125337
3104	0.2634103985
3105	0.2634089491
3106	0.2634078117
3107	0.2634069204
3108	0.2634049983
3109	0.2634038609
3110	0.2634024697
3111	0.2634007917
3112	0.2633982999
3113	0.2633959205
3114	0.2633946553
3115	0.2633920782
3116	0.2633901542
3117	0.263388389
3118	0.2633881584
3119	0.2633863932
3120	0.2633851745
3121	0.2633840855
3122	0.2633821576
3123	0.2633805532
3124	0.2633788036
3125	0.2633770578
3126	0.2633760211
3127	0.2633739847
3128	0.2633718126
3129	0.2633697626
3130	0.2633684973
3131	0.2633674336
3132	0.2633654029
3133	0.2633641435
3134	0.2633615432
3135	0.2633602644
3136	0.2633588499
3137	0.2633580032
3138	0.263355928
3139	0.2633540252
3140	0.2633512215
3141	0.2633498961
3142	0.2633498109
3143	0.2633480593
3144	0.2633468056
3145	0.2633447266
3146	0.2633429653
3147	0.2633410974
3148	0.2633393613
3149	0.2633377666
3150	0.2633367978
3151	0.2633354143
3152	0.2633333663
3153	0.2633318879
3154	0.2633293263
3155	0.2633278344
3156	0.2633254743
3157	0.2633235813
3158	0.2633216204
3159	0.2633202989
3160	0.2633190802
3161	0.2633169217
3162	0.263315825
3163	0.2633148135
3164	0.2633130135
3165	0.2633115409
3166	0.263309113
3167	0.2633075687
3168	0.2633074661
3169	0.2633053928
3170	0.2633027247
3171	0.2633022422
3172	0.2633008181
3173	0.2632994501
3174	0.2632981035
3175	0.2632974078
3176	0.2632957957
3177	0.2632946564
3178	0.2632925153
3179	0.2632910214
3180	0.2632896787
3181	0.2632870086
3182	0.2632846021
3183	0.2632831314
3184	0.2632818042
3185	0.2632802289
3186	0.2632777855
3187	0.2632755088
3188	0.2632731042
3189	0.2632715696
3190	0.2632699924
3191	0.2632685256
3192	0.2632667759
3193	0.2632650844
3194	0.2632632553
3195	0.2632609631
3196	0.2632592502
3197	0.2632576497
3198	0.2632568747
3199	0.2632558129
3200	0.2632537861
3201	0.2632511083
3202	0.2632496512
3203	0.2632485003
3204	0.2632471691
3205	0.2632452102
3206	0.2632434799
3207	0.2632417767
3208	0.2632405638
3209	0.2632388373
3210	0.2632374481
3211	0.2632360123
3212	0.2632336368
3213	0.2632325246
3214	0.2632303544
3215	0.2632279111
3216	0.2632266788
3217	0.263224156
3218	0.26322142
3219	0.2632200773
3220	0.2632180331
3221	0.2632164384
3222	0.2632145899
3223	0.2632135494
3224	0.263211854
3225	0.2632103058
3226	0.2632089437
3227	0.2632073878
3228	0.2632059365
3229	0.2632047274
3230	0.2632035242
3231	0.2632013908
3232	0.2631995927
3233	0.2631976163
3234	0.263195855
3235	0.2631947777
3236	0.2631931288
3237	0.2631920999
3238	0.2631914111
3239	0.2631893001
3240	0.2631874438
3241	0.2631856534
3242	0.2631837245
3243	0.2631821599
3244	0.2631799287
3245	0.2631786916
3246	0.263176752
3247	0.2631751089
3248	0.2631736441
3249	0.263172061
3250	0.2631700304
3251	0.263167744
3252	0.2631661571
3253	0.2631639269
3254	0.2631626568
3255	0.2631610417
3256	0.2631591748
3257	0.2631574891
3258	0.263156127
3259	0.2631547212
3260	0.2631539733
3261	0.2631528582
3262	0.2631516249
3263	0.2631511172
3264	0.2631494179
3265	0.2631474028
3266	0.2631462751
3267	0.2631451523
3268	0.2631442542
3269	0.2631429734
3270	0.2631411346
3271	0.2631401212
3272	0.2631383289
3273	0.2631356957
3274	0.2631349545
3275	0.2631334325
3276	0.2631316848
3277	0.2631296019
3278	0.2631282891
3279	0.2631269996
3280	0.26312497
3281	0.2631226855
3282	0.2631211616
3283	0.2631200959
3284	0.2631184576
3285	0.2631170722
3286	0.2631153681
3287	0.263113039
3288	0.263111613
3289	0.2631100784
3290	0.2631092336
3291	0.2631078511
3292	0.2631068968
3293	0.2631057342
3294	0.2631046162
3295	0.2631028956
3296	0.2631011527
3297	0.2630989322
3298	0.2630977037
3299	0.2630959754
3300	0.2630941017
3301	0.2630924518
3302	0.2630907573
3303	0.2630881464
3304	0.2630860169
3305	0.2630839088
3306	0.263081698
3307	0.2630791161
3308	0.2630771523
3309	0.2630747313
3310	0.2630728954
3311	0.2630707582
3312	0.2630685774
3313	0.2630660836
3314	0.2630636887
3315	0.2630624748
3316	0.26306166
3317	0.2630598736
3318	0.2630576802
3319	0.2630557483
3320	0.2630552107
3321	0.2630531587
3322	0.2630514962
3323	0.2630505274
3324	0.2630488049
3325	0.2630469593
3326	0.2630455923
3327	0.2630447824
3328	0.2630432371
3329	0.263042247
3330	0.2630404576
3331	0.2630373516
3332	0.2630358267
3333	0.2630341874
3334	0.2630324484
3335	0.2630310562
3336	0.2630291118
3337	0.2630272101
3338	0.2630258024
3339	0.263024696
3340	0.2630226683
3341	0.2630212344
3342	0.2630190158
3343	0.2630169271
3344	0.2630152762
3345	0.2630135459
3346	0.2630118156
3347	0.263009506
3348	0.263007549
3349	0.263005466
3350	0.2630037512
3351	0.2630017991
3352	0.2629999138
3353	0.2629970471
3354	0.2629958312
3355	0.2629943644
3356	0.2629927291
3357	0.2629910937
3358	0.262989811
3359	0.2629886252
3360	0.2629872446
3361	0.2629853089
3362	0.2629839846
3363	0.2629815858
3364	0.2629803796
3365	0.2629796191
3366	0.2629774897
3367	0.2629755336
3368	0.262973316
3369	0.2629715576
3370	0.2629695483
3371	0.2629677395
3372	0.2629651392
3373	0.2629639689
3374	0.2629625622
3375	0.2629606565
3376	0.2629604453
3377	0.2629581841
3378	0.2629560712
3379	0.2629545007
3380	0.2629521591
3381	0.2629509762
3382	0.262948682
3383	0.2629469488
3384	0.2629460207
3385	0.2629445607
3386	0.2629429496
3387	0.2629413307
3388	0.2629401235
3389	0.2629391392
3390	0.2629369526
3391	0.2629346091
3392	0.2629330357
3393	0.2629317821
3394	0.262930293
3395	0.262928555
3396	0.2629264807
3397	0.2629247911
3398	0.2629216677
3399	0.2629200284
3400	0.2629189734
3401	0.2629177779
3402	0.2629165398
3403	0.2629161861
3404	0.2629149083
3405	0.2629136246
3406	0.2629108286
3407	0.2629095488
3408	0.2629078466
3409	0.2629061764
3410	0.2629051136
3411	0.2629033678
3412	0.2629020386
3413	0.2629002637
3414	0.2628980723
3415	0.2628959767
3416	0.2628946582
3417	0.2628938841
3418	0.2628916616
3419	0.2628897928
3420	0.2628879443
3421	0.2628860532
3422	0.2628833337
3423	0.2628815308
3424	0.2628796038
3425	0.2628778076
3426	0.2628757266
3427	0.2628756346
3428	0.2628737309
3429	0.2628713224
3430	0.2628699195
3431	0.2628679732
3432	0.2628660588
3433	0.2628648449
3434	0.2628628308
3435	0.2628612216
3436	0.2628594322
3437	0.2628580322
3438	0.2628562622
3439	0.262855057
3440	0.2628543846
3441	0.2628533257
3442	0.2628519791
3443	0.2628510684
3444	0.2628502284
3445	0.2628488159
3446	0.2628470207
3447	0.2628450405
3448	0.2628433102
3449	0.2628411691
3450	0.2628395938
3451	0.2628376281
3452	0.2628365265
3453	0.2628348234
3454	0.2628338642
3455	0.2628317125
3456	0.2628299338
3457	0.2628292159
3458	0.2628269954
3459	0.2628251895
3460	0.262822566
3461	0.2628218936
3462	0.2628205072
3463	0.2628185938
3464	0.2628167298
3465	0.2628150315
3466	0.262812872
3467	0.2628108724
3468	0.2628097563
3469	0.2628078439
3470	0.2628059276
3471	0.262804826
3472	0.2628031277
3473	0.2628014991
3474	0.2627989473
3475	0.2627964914
3476	0.2627945169
3477	0.262794173
3478	0.2627932807
3479	0.2627918934
3480	0.262790009
3481	0.2627884512
3482	0.2627870357
3483	0.2627852744
3484	0.2627840964
3485	0.2627831159
3486	0.262781996
3487	0.2627805437
3488	0.2627784366
3489	0.2627762238
3490	0.2627748694
3491	0.2627734346
3492	0.2627723137
3493	0.2627707955
3494	0.2627688763
3495	0.2627673262
3496	0.2627652898
3497	0.2627648344
3498	0.2627639654
3499	0.2627618253
3500	0.2627603585
3501	0.2627597046
3502	0.262757796
3503	0.2627561355
3504	0.2627559824
3505	0.2627544372
3506	0.2627532688
3507	0.262751772
3508	0.2627505057
3509	0.2627483666
3510	0.2627462681
3511	0.2627458719
3512	0.2627442482
3513	0.2627424123
3514	0.2627413563
3515	0.2627399757
3516	0.2627373415
3517	0.2627359445
3518	0.2627337511
3519	0.2627329189
3520	0.2627310268
3521	0.2627292684
3522	0.2627273724
3523	0.2627255695
3524	0.2627233383
3525	0.2627218076
3526	0.2627197479
3527	0.2627187907
3528	0.2627166244
3529	0.2627144785
3530	0.2627126339
3531	0.2627110315
3532	0.2627094126
3533	0.262708934
3534	0.2627073064
3535	0.262704772
3536	0.2627029332
3537	0.2627014955
3538	0.2627000132
3539	0.2626978392
3540	0.2626961253
3541	0.2626949124
3542	0.2626931075
3543	0.262691195
3544	0.2626884727
3545	0.2626864256
3546	0.2626838146
3547	0.2626823837
3548	0.262680635
3549	0.2626791953
3550	0.2626773081
3551	0.2626757454
3552	0.2626746797
3553	0.2626729543
3554	0.2626726035
3555	0.2626715185
3556	0.2626704673
3557	0.2626687002
3558	0.2626663218
3559	0.2626643241
3560	0.2626630482
3561	0.2626612772
3562	0.2626592572
3563	0.2626577071
3564	0.262656095
3565	0.2626547202
3566	0.2626543899
3567	0.2626522352
3568	0.2626516675
3569	0.2626509583
3570	0.2626492222
3571	0.2626476625
3572	0.2626461569
3573	0.2626444111
3574	0.262643234
3575	0.2626420879
3576	0.2626406463
3577	0.2626389761
3578	0.2626375674
3579	0.2626360609
3580	0.2626345602
3581	0.2626321779
3582	0.2626308245
3583	0.262629288
3584	0.2626279103
3585	0.2626260066
3586	0.2626244458
3587	0.2626219696
3588	0.2626210957
3589	0.2626193915
3590	0.2626173038
3591	0.2626158738
3592	0.2626139604
3593	0.2626124209
3594	0.2626110724
3595	0.2626091347
3596	0.2626074868
3597	0.2626051626
3598	0.2626039467
3599	0.2626029372
3600	0.2626007061
3601	0.2625989981
3602	0.2625970604
3603	0.2625953117
3604	0.262593099
3605	0.2625918705
3606	0.2625907922
3607	0.2625882772
3608	0.2625871466
3609	0.2625861196
3610	0.2625842799
3611	0.2625833566
3612	0.2625823684
3613	0.2625806865
3614	0.2625792953
3615	0.2625782219
3616	0.2625763831
3617	0.2625738864
3618	0.2625713811
3619	0.2625703919
3620	0.2625689223
3621	0.2625667705
3622	0.2625656176
3623	0.2625641111
3624	0.2625617405
3625	0.2625598416
3626	0.2625582421
3627	0.262557034
3628	0.2625555565
3629	0.26255399
3630	0.2625521231
3631	0.26255051
3632	0.2625480211
3633	0.2625468469
3634	0.2625448657
3635	0.2625433757
3636	0.2625414758
3637	0.2625393638
3638	0.2625373739
3639	0.2625353209
3640	0.2625351097
3641	0.262533983
3642	0.2625325947
3643	0.2625316162
3644	0.2625293938
3645	0.2625268274
3646	0.2625244896
3647	0.2625236681
3648	0.2625231449
3649	0.2625212577
3650	0.2625195148
3651	0.2625180868
3652	0.2625155126
3653	0.2625138298
3654	0.2625121809
3655	0.2625109166
3656	0.2625087348
3657	0.2625071305
3658	0.2625054641
3659	0.2625039062
3660	0.2625027863
3661	0.262501148
3662	0.2624998973
3663	0.2624988849
3664	0.2624977
3665	0.262495124
3666	0.2624941426
3667	0.2624923774
3668	0.2624910462
3669	0.2624897519
3670	0.2624884857
3671	0.2624875924
3672	0.2624851384
3673	0.2624838015
3674	0.2624823221
3675	0.2624806674
3676	0.2624791899
3677	0.2624775633
3678	0.2624761265
3679	0.2624744641
3680	0.2624727066
3681	0.2624703699
3682	0.2624687568
3683	0.2624681794
3684	0.2624672261
3685	0.2624655229
